"V1","V2","V3","V4","V5","V6","V7","V8","V9","type","site","quadrat"
0.172937544015746,0.0758118523643572,0.0816778084513252,0.095070204656136,0.0824319276140203,0.141243187827685,0.111220242746089,0.121212381013879,0.118296699456475,"morph","WFDP","A13"
0.098273370070244,0.102882752778508,0.122206904585109,0.159099706648009,0.103395748573594,0.120702608652212,0.122477523542173,0.104459409795835,0.0569832950803172,"morph","WFDP","A14"
0.128590788762296,0.109829416178853,0.0834151168094679,0.107521574638754,0.0918201816255367,0.177808484967785,0.102384708946345,0.100497996012393,0.0660140707353654,"morph","WFDP","A15"
0.0352898796571623,0.0808897937616324,0.0651295525256591,0.121706907894899,0.083317020572784,0.0964775525728044,0.0957702638120071,0.102038690767393,0.11370907552011,"morph","WFDP","A16"
0.108751142934645,0.143560476142797,0.0820250849220348,0.137014325026551,0.0960596574377856,0.0762169884051082,0.101255504337996,0.086372922691692,0.102494110655333,"morph","WFDP","A17"
0.0897898845295748,0.0931021514914394,0.148675479152195,0.116318519626438,0.102309261200989,0.099488611176074,0.122283398251868,0.129141704861967,0.148457755537739,"morph","WFDP","A18"
0.0680271823272163,0.119492627051218,0.133515463246608,0.0810911688561963,0.169691252385514,0.0730286945514564,0.137980479974769,0.115988413528537,0.10347369184029,"morph","WFDP","A19"
0.131652418857372,0.0904217724861111,0.108689732867521,0.0888348760127042,0.119304014035491,0.0999854001296086,0.0884105182221368,0.0814428536086339,0.0905524673226581,"morph","WFDP","A20"
0.0939680027788288,0.100157802828095,0.0870438829789269,0.0562835286757548,0.138311118293989,0.0972187501560484,0.0803090771865386,0.0902199091228967,0.114414570792299,"morph","WFDP","A21"
0.111345850205355,0.0938927192280579,0.114878561123456,0.0695654601934053,0.0769180552137712,0.0981611265916537,0.110448429338507,0.180341553458024,0.0868154791096631,"morph","WFDP","A22"
0.104056104495116,0.120735054401497,0.105965108947609,0.100973015816877,0.12140216169699,0.0963528686003424,0.139238378655126,0.0904844707513565,0.189805170072756,"morph","WFDP","A23"
0.0868063651075064,0.0503196697479998,0.0853457427174391,0.0859520434071096,0.0940896288586801,0.0901412950253488,0.116247817373409,0.0914665581433637,0.0997840616985445,"morph","WFDP","A24"
0.0885686135189706,0.087139009596175,0.0920688179305841,0.112619369382286,0.0867832908659502,0.0943173609924259,0.113396463519013,0.0917507067744181,0.110845729939522,"morph","WFDP","A25"
0.0586170179874977,0.0624647016403246,0.0645051935913021,0.131434269702922,0.066834358243555,0.0711297404509083,0.0701371089890131,0.0601507240276014,0.0549382466390238,"morph","WFDP","A26"
0.127280522017753,0.0626645206687913,0.0544138772706527,0.0679636642751137,0.071776493008551,0.0623676988570224,0.0831095210430994,0.0782845257352513,0.0744877906092992,"morph","WFDP","A27"
0.0724351651901345,0.0599275736692254,0.168159471062592,0.0886810351645691,0.107437369602256,0.100193546920231,0.06082284326467,0.0676672085136251,0.0558716750547767,"morph","WFDP","A28"
0.0772933285211127,0.0745214430083041,0.0494665959038454,0.0852005961919827,0.0351814216570373,0.0588627806799466,0.070801107726477,0.0653914935141044,0.0550975018993466,"morph","WFDP","A29"
0.110990935559221,0.156927824479512,0.100424069893532,0.0820446096089375,0.0688255868396429,0.152807912536728,0.0749630309755005,0.0902907889132963,0.111374089262691,"morph","WFDP","A30"
0.08679436362084,0.0858629219778593,0.0769105007636743,0.0509892030051351,0.0616825240399948,0.182736609311243,0.0986926378529776,0.0911973097060606,0.112585170800122,"morph","WFDP","A31"
0.120447388286811,0.0871071946643031,0.0545727548859921,0.0672205451712896,0.0658630875032595,0.0671090793093269,0.102987242232448,0.088702771636873,0.0810833737457558,"morph","WFDP","A32"
0.0943200928237259,0.120171992393834,0.128446268198093,0.190464985621433,0.121206897628189,0.0870790884079425,0.0978892150586788,0.100061805745146,0.123997781844465,"morph","WFDP","A33"
0.119708553703048,0.0739230689388425,0.0699046222893724,0.0849017927915739,0.0941507919635033,0.140425028133063,0.0950059620795016,0.0478293150488878,0.121221462121649,"morph","WFDP","A34"
0.108963382220945,0.0999675419976195,0.0883386217987084,0.0728076531370353,0.0856977135651575,0.0942129866659069,0.125898973783073,0.115446332865111,0.10360103798284,"morph","WFDP","A35"
0.120994868826529,0.0740026058451546,0.0487160524371412,0.0684294472213091,0.0828756623608248,0.0843854281743431,0.0511719221508048,0.0610022762281948,0.0632655379196085,"morph","WFDP","A36"
0.110203830315611,0.184672107072302,0.17978827371721,0.0985687614268095,0.11239154663891,0.0917631227071186,0.17747114020945,0.0901975993783877,0.0777662902738574,"morph","WFDP","A37"
0.0759011343682736,0.145083600035012,0.113952314739244,0.104464962160644,0.0630617843918402,0.108988897188647,0.124563189952129,0.0745142368562671,0.102239395173501,"morph","WFDP","A38"
0.113074331007302,0.0741518141685138,0.1145490761975,0.101617483909734,0.0725765082360178,0.0688089826291407,0.0695154918392988,0.075038923260044,0.121478334866717,"morph","WFDP","A39"
0.1028301095427,0.0649230721207056,0.128098653992812,0.107061156934252,0.0959816990300573,0.117990168320163,0.0885691928667535,0.0836297058746894,0.112223091878076,"morph","WFDP","A40"
0.110234324660624,0.107559081528345,0.0962204489194382,0.107610796613155,0.092410843155591,0.0867239080247147,0.0681718076787925,0.0681505848538841,0.0589464733844157,"morph","WFDP","B01"
0.120686412147827,0.194892274831658,0.134042141492109,0.124452926818948,0.124579227925601,0.199733883709226,0.108561089482418,0.119050473910285,0.108309891897869,"morph","WFDP","B02"
0.133150890253199,0.145296672830322,0.134862821877931,0.105379407540685,0.123335584001611,0.102354107802402,0.105614828877402,0.048617736989038,0.104705997265928,"morph","WFDP","B03"
0.0863778345569552,0.0867688677262217,0.126827038088119,0.0443876204295469,0.138168352960173,0.0667115786164335,0.12774168272573,0.110769869625071,0.0975487335708021,"morph","WFDP","B04"
0.111310443049979,0.076925452286587,0.06137463303337,0.115752094683226,0.114676752061964,0.0934741605955705,0.0682793747530888,0.0975392263677739,0.153048466171508,"morph","WFDP","B05"
0.0455398215489077,0.0445605615939543,0.0563774178285217,0.0795210474525588,0.0553875770969979,0.0423903361155574,0.0723834155396314,0.0904611591852117,0.0700194195214334,"morph","WFDP","B06"
0.133621569798932,0.106643582237761,0.11578683999799,0.127224000138816,0.149281523997118,0.124209593336795,0.116823688160137,0.144142221953765,0.135037514956008,"morph","WFDP","B07"
0.0812525674723726,0.138990815789025,0.071767503939185,0.0598486161712764,0.120427823417897,0.0596923278615395,0.0910677434739704,0.0867749898494031,0.0824287236355455,"morph","WFDP","B08"
0.114512708952634,0.0911124173337298,0.0792246694360373,0.0964145188066461,0.156447857636013,0.0649163620480208,0.147290563517129,0.0531317301654119,0.132109369122376,"morph","WFDP","B09"
0.087666018721572,0.131004618582632,0.0656373431712011,0.0802501911627766,0.137454729740816,0.111924253277417,0.0703822758645038,0.101016495736331,0.084080684931377,"morph","WFDP","B10"
0.155636065070326,0.0805056674163941,0.146515440856599,0.154070140856491,0.112786045822111,0.0649327732281332,0.0902888573062658,0.118533968180328,0.137513391090187,"morph","WFDP","B11"
0.0735829560923447,0.0735656126694543,0.121011521502244,0.105570768389343,0.0648915353574003,0.0652555514845748,0.109885082047754,0.108066473207337,0.0674945974172352,"morph","WFDP","B12"
0.107016131295698,0.0916484811671482,0.102125238420648,0.0930639741785648,0.0872853456778466,0.127661681684816,0.0859536595559464,0.137358532231231,0.0927485187737652,"morph","WFDP","B13"
0.070018174404832,0.0431470302688044,0.047076886165872,0.0576217243638123,0.0702181569968241,0.0739296481689422,0.0660524523992621,0.0603162877354212,0.0455000396196961,"morph","WFDP","B14"
0.0892286507404919,0.0713743464723829,0.0908731058726853,0.0818124714989681,0.0656293268008862,0.100515473523152,0.095909783891897,0.104955464106254,0.0690575703398817,"morph","WFDP","B15"
0.0599164835304643,0.0781381869309893,0.0682043709034745,0.0526562581929877,0.0561050614063168,0.092007677436795,0.103348119803687,0.109388576598482,0.118800248432945,"morph","WFDP","B16"
0.0913835130796759,0.136745563432685,0.106921386330152,0.0854887437272082,0.1250233832381,0.110471968299439,0.101972641977854,0.132745017600642,0.106823009215778,"morph","WFDP","B17"
0.0592439747273573,0.0752058415661737,0.0486170882109051,0.068809760818997,0.0689946293906771,0.0661629119626404,0.0474525991640085,0.0725909471160313,0.088791701423727,"morph","WFDP","B18"
0.0875833228658165,0.0759853898905657,0.120798644346271,0.0974804031206465,0.0823429501285392,0.0759926359610762,0.0765646508873871,0.0901896514526313,0.111576990962439,"morph","WFDP","B19"
0.113749507977013,0.11715141457547,0.132992236768536,0.112262287340902,0.108691812456472,0.120163405943963,0.119557351735653,0.1332933666621,0.0765612570180764,"morph","WFDP","B20"
0.0601827630436241,0.0597221660115936,0.0396357947459723,0.0416917043072833,0.0477366438579612,0.0771254776890921,0.0645802012317206,0.128714146879279,0.0435547570971915,"morph","WFDP","B21"
0.0974370049553204,0.0567544400008541,0.0537747112256134,0.0603828856615938,0.100621106820902,0.0777320383311114,0.0729554951227685,0.0851108582791435,0.0536669981354994,"morph","WFDP","B22"
0.121030852891239,0.090448667148375,0.143496492345501,0.0878419018613249,0.0754627422031219,0.0922439035883766,0.0793171983852368,0.0677483292432451,0.113915060402241,"morph","WFDP","B23"
0.159589930294847,0.093552453855641,0.102151823071213,0.0991565946732001,0.130072440799224,0.104779049254651,0.136623539694008,0.127743789729544,0.150633016467532,"morph","WFDP","B24"
0.121664179563553,0.108337363183321,0.114505784095354,0.131851824004839,0.125754620794023,0.0706044411187726,0.079290746080773,0.128421479734954,0.0972684707841302,"morph","WFDP","B25"
0.0707914377508689,0.105500734140144,0.0897998160174706,0.0805041070434048,0.130702054942965,0.148665455566992,0.109722408931279,0.125960784420833,0.0855810248885279,"morph","WFDP","B26"
0.102233434558031,0.143957829704078,0.1455456252401,0.111839860799827,0.16046959161473,0.064851522011134,0.115467192610968,0.131980574547328,0.0551251959536815,"morph","WFDP","B27"
0.0847902361660116,0.0885553476455298,0.15444202410436,0.0741253397018199,0.0978554393217465,0.112246829462678,0.093349653458154,0.0860329407379977,0.0815979753903915,"morph","WFDP","B28"
0.109899078286495,0.0647601043884747,0.0675470183309829,0.106110468848776,0.12426459180139,0.0986383319901552,0.069638466117409,0.108871116044093,0.105313870710646,"morph","WFDP","B29"
0.0556754372533261,0.0701468655104472,0.08093844874905,0.0826524049996198,0.0942698793737661,0.0515069915725191,0.0827537309512398,0.0557520114460409,0.0853826409642732,"morph","WFDP","B30"
0.1010389406577,0.0843979141105658,0.115684168700984,0.0989124467493103,0.173437202923042,0.0917755600596286,0.0875801964783735,0.106750211023907,0.0869898532523685,"morph","WFDP","B31"
0.064155083960664,0.0993301840066095,0.0732178564634949,0.0582804475381342,0.0945007412601869,0.0471910337725859,0.0867929048621712,0.0610268956333401,0.0743904003038702,"morph","WFDP","B32"
0.120852043050327,0.116181125128642,0.135142991183391,0.0587683771577092,0.1548228918823,0.111617972986408,0.14409891637272,0.053403154439416,0.0913083517725957,"morph","WFDP","B33"
0.115630881825154,0.0994937630740427,0.084950702817914,0.123586468536867,0.110890608672876,0.068347915154785,0.13440096556292,0.117105963407215,0.0880155895229693,"morph","WFDP","B34"
0.0798047291480843,0.133403162681098,0.0870365022380154,0.0897440978470486,0.107797503242751,0.0956589309168359,0.0733804845874868,0.0639966584199786,0.187316211737694,"morph","WFDP","B35"
0.0723663409834208,0.0887145329273301,0.0985006456289891,0.0781274804835268,0.0637056193841479,0.0877336437422145,0.106940838385622,0.0554166175364162,0.0855639330985103,"morph","WFDP","B36"
0.133306628801614,0.12855035585231,0.102248225082081,0.0883797503552707,0.0929314069977544,0.148348245246613,0.145159988517227,0.162890103734228,0.0822454037377405,"morph","WFDP","B37"
0.10094905706816,0.107826912828133,0.191187324464508,0.0952272822775897,0.125897765309904,0.0838531017985941,0.0667517247425194,0.108298093337424,0.0791983908279009,"morph","WFDP","B38"
0.127303975289693,0.0876357246098089,0.113970822701991,0.0818003818037281,0.12504024524749,0.0954631668735233,0.0984725534815788,0.106680942452236,0.120263951303334,"morph","WFDP","B39"
0.0654002052274816,0.0322473988932478,0.0419610526582329,0.0680755949332449,0.0544231888930197,0.0364589476861452,0.042600698614393,0.0602430165098153,0.057471338407253,"morph","WFDP","B40"
0.0845272971795465,0.028730898166177,0.0366999679139048,0.0557048937376744,0.0390317812439528,0.0471515564903163,0.0702748256450104,0.0659064400754424,0.0354180669274321,"morph","WFDP","C01"
0.124804989488116,0.126057181107834,0.0769679439482459,0.102774987769965,0.0650715662915753,0.119335209765708,0.0542610895948828,0.107503500336205,0.0860800348106164,"morph","WFDP","C02"
0.09291240263591,0.116221647345252,0.0674705762847971,0.0929927324882433,0.113923570361539,0.0867262971991617,0.0736402921062604,0.111067854865258,0.0664418641957477,"morph","WFDP","C03"
0.108988530977354,0.174137097279769,0.176400200364798,0.0798053802023215,0.0669275842642276,0.0666594340199795,0.0813974168527511,0.0946524322763105,0.16554227553025,"morph","WFDP","C04"
0.118316048352202,0.118349188653592,0.0721324470550753,0.0885050833324696,0.0718191920971973,0.0633390356476649,0.108191490576843,0.0811636114726123,0.0729653527276007,"morph","WFDP","C05"
0.100299109821663,0.0900468888741919,0.0628567340951674,0.0751705492005038,0.0904009587030519,0.0938751969393718,0.0799851193430393,0.0858837125005968,0.0709231706822371,"morph","WFDP","C06"
0.161047549135754,0.0482286261372344,0.207305510074583,0.0816898922783702,0.105450474861569,0.085395947357086,0.0705258294773774,0.0836336379431366,0.084773654471387,"morph","WFDP","C07"
0.0756363864406207,0.117883141939809,0.112459114758833,0.102978030989182,0.0848729888309001,0.102146456427487,0.125736352172968,0.121401623562446,0.127659034958627,"morph","WFDP","C08"
0.0608850073621333,0.0699053872402313,0.0491152772777262,0.080482140665383,0.104787511835317,0.124877421346338,0.102284940988451,0.0781254404425166,0.0611544109791326,"morph","WFDP","C09"
0.0848428358996283,0.12846650959427,0.0862116517137499,0.0938196572812761,0.0540084973484735,0.0649936446533209,0.122943096948041,0.126499425365374,0.0714344743255294,"morph","WFDP","C10"
0.0889494633765214,0.101622482405062,0.0936907920821985,0.110346109756269,0.078402430978438,0.110243423008272,0.113490037128208,0.108022221065422,0.130970079776266,"morph","WFDP","C11"
0.117145700512256,0.138380365989425,0.0960750284538321,0.123997128289152,0.130183205446572,0.0861095439228162,0.0749124228894808,0.119867904407118,0.104743125596047,"morph","WFDP","C12"
0.0473414932951273,0.069109828000584,0.0647170934691765,0.0578350841451626,0.0829468665192201,0.0874243589224892,0.0460591322808718,0.032427560708316,0.0526135601424237,"morph","WFDP","C13"
0.0749056815039024,0.0536961629358755,0.0604626972984455,0.0607697474741844,0.0812880405162473,0.0516440389840102,0.0392746840182484,0.0476587395634247,0.0668577547873216,"morph","WFDP","C14"
0.0812482266818566,0.128260946855944,0.115779693568107,0.053886448827858,0.0849613243495538,0.128871239412653,0.083395161359992,0.108158061742915,0.0791300381636173,"morph","WFDP","C15"
0.118884601693423,0.14103990638658,0.127475375198882,0.177962259636836,0.10468130258364,0.0873006136488481,0.0943142544326019,0.0524692339196791,0.0755803815072081,"morph","WFDP","C16"
0.101008797463153,0.0518361704190758,0.0993921550454777,0.142135311920675,0.0787493705654853,0.129087839938341,0.103045130793147,0.115565493954985,0.118971506854206,"morph","WFDP","C17"
0.0788835603213689,0.111371947217487,0.100741769281361,0.116829097626434,0.067938311193888,0.087736779653572,0.100726565203799,0.105937663182733,0.0931914084372057,"morph","WFDP","C18"
0.0535561139227802,0.0609941587466003,0.0568079960001064,0.0717672367476188,0.0769502789220824,0.0526835795720076,0.0623709577197198,0.060061935229185,0.0981993687726687,"morph","WFDP","C19"
0.0487931046291952,0.0674915031068766,0.0715747284097224,0.071777263113079,0.111000859024057,0.0604941283235717,0.0848477750118682,0.0708676613985227,0.0645521792911378,"morph","WFDP","C20"
0.0873491731247763,0.115645920341107,0.112277868666291,0.082456464566676,0.0959766620938279,0.108113949945799,0.11088941308539,0.13984117462392,0.0975039274552053,"morph","WFDP","C21"
0.0827266071194335,0.136829477271958,0.0814331586271212,0.0887794713538406,0.174971424039048,0.0927894447608211,0.0841205104737163,0.0850185914014013,0.101756208742782,"morph","WFDP","C22"
0.0931827600903987,0.106970635122413,0.105998091283313,0.0839464555380015,0.134525411339842,0.105881225526014,0.111601737302779,0.144877738574221,0.116507047383616,"morph","WFDP","C23"
0.0728285044327168,0.0976997707890229,0.10830001970449,0.106864234644554,0.152557296976738,0.0916120498527727,0.0821236059578043,0.107339705400235,0.160380370895541,"morph","WFDP","C24"
0.103759540282957,0.108423852970488,0.106945109477402,0.105213395998814,0.0990919040964879,0.0968502789780012,0.109511582232902,0.0725393016665673,0.172998024487478,"morph","WFDP","C25"
0.128954695941083,0.109950382687906,0.101412047250683,0.177448595881299,0.0628988632211291,0.0683548611335223,0.101699222146412,0.0963369453237426,0.0891535435460531,"morph","WFDP","C26"
0.107924459296753,0.0986781891085363,0.11567769005478,0.0988682187957843,0.114624895390603,0.105931783061046,0.116655269472222,0.13214307246557,0.0976172943539257,"morph","WFDP","C27"
0.103505688500774,0.114495688944649,0.0884609974804909,0.087317007602069,0.0820697076704708,0.133597084196219,0.0932205020417421,0.0886704933857959,0.141069476716922,"morph","WFDP","C28"
0.104308016788623,0.100073987814972,0.0921516611693946,0.156334067774003,0.110041068605239,0.113619412944395,0.0985433121928715,0.0967974158807902,0.120069973312175,"morph","WFDP","C29"
0.112428490821444,0.101816305550163,0.0926454866805432,0.0971477493909921,0.132050560126827,0.0985020763124189,0.106807168147246,0.120413637792373,0.115462879743556,"morph","WFDP","C30"
0.0575869682124428,0.10492136397872,0.0595073422553352,0.0929617398326511,0.0828201291972369,0.0671767316875943,0.0557348676469865,0.0906568593034917,0.111157649994376,"morph","WFDP","C31"
0.097198220360519,0.102031806109251,0.127244910301956,0.131528149471239,0.129732234995207,0.105484037422536,0.102702896331616,0.133449257875848,0.121552278853126,"morph","WFDP","C32"
0.0489638427902573,0.107517098134274,0.0778727863182902,0.0798529208840359,0.0824461202255173,0.114633080935298,0.0893534894058375,0.0833836984639311,0.0722304087256757,"morph","WFDP","C33"
0.110074553525869,0.110448089937869,0.119242791692501,0.112937865891637,0.119938425183745,0.132322848694259,0.119243353710233,0.151910317102948,0.0991865787890466,"morph","WFDP","C34"
0.0576098479544881,0.0700583515968507,0.0904114140242084,0.0859052239379716,0.121083208079969,0.0768640178810191,0.048877051795823,0.061327853325083,0.113838051837441,"morph","WFDP","C35"
0.11413676773334,0.121793029223472,0.109366195796567,0.09434213308275,0.11951396082969,0.111261457983963,0.12041817043283,0.112991697030671,0.118048837688078,"morph","WFDP","C36"
0.115770446755816,0.112246985559913,0.135292834806346,0.10724482095651,0.128439136679216,0.14322223665981,0.121614093503134,0.12906002186655,0.112981324720732,"morph","WFDP","C37"
0.116621244366966,0.0927534878172255,0.0621574966900103,0.0625027946903355,0.100555609386844,0.0766167709404388,0.0914794781699798,0.0820872188228806,0.0775631198282789,"morph","WFDP","C38"
0.133326238299626,0.112696752365817,0.140157306924476,0.0983830290080646,0.110416137760531,0.108061840453169,0.10654158886596,0.105284624127245,0.117680791439492,"morph","WFDP","C39"
0.0860794545911135,0.074222987048846,0.121765207398023,0.099790845110964,0.0675352484846528,0.125006307526999,0.0591674638506576,0.0870170666068246,0.127104649681784,"morph","WFDP","C40"
0.117618438055218,0.101672532724869,0.138804632356807,0.123333963542701,0.120691299329419,0.0809294973178414,0.0991416830260358,0.0777314648536768,0.0907842006614557,"morph","WFDP","D01"
0.112147365938661,0.121848409797216,0.108397833758872,0.0978185739558135,0.122921090342156,0.132613783717931,0.10241811620511,0.08814472841367,0.104549386980455,"morph","WFDP","D02"
0.0987753978346444,0.101385123403371,0.0764588836899578,0.0791018762049892,0.099771158485656,0.0672259528828859,0.116968017845138,0.0757976881411445,0.0748778667318485,"morph","WFDP","D03"
0.126309491074631,0.124262265083497,0.155125616342819,0.100908101794547,0.128034509671032,0.124062553216632,0.150562565407842,0.139584124518117,0.111260981889339,"morph","WFDP","D04"
0.108714691624789,0.0887522589005839,0.125648955509167,0.0960714944721369,0.129720393031165,0.0843974692566355,0.0873288075189885,0.103282690256641,0.153938824086263,"morph","WFDP","D05"
0.11263818927784,0.0631051153662407,0.0712336909633667,0.133211257595734,0.0636860732280056,0.0912690308095024,0.0716673625044107,0.108469611496515,0.0767048845515414,"morph","WFDP","D06"
0.0882347195461142,0.167132898180216,0.0765189728960781,0.0998254344477178,0.132546442225338,0.100491354816396,0.101869475667572,0.0785137236738773,0.062547446062168,"morph","WFDP","D07"
0.1737911924443,0.0867406114941669,0.105015513143093,0.0902169181156682,0.12245340334451,0.0898217922727724,0.0609248702195546,0.0807521569723451,0.0784694011533384,"morph","WFDP","D08"
0.0452965792163443,0.0690019945541943,0.153538926726422,0.0483257525583374,0.14492624471854,0.133833062749407,0.142282736146562,0.101054497091155,0.0793991582505208,"morph","WFDP","D09"
0.123422829680792,0.10457722020706,0.111899865065379,0.0842886860227286,0.155588331178837,0.0938189073348273,0.0965086194929351,0.114613458098188,0.111100767167868,"morph","WFDP","D10"
0.122929583339555,0.0889399581253666,0.158390056813046,0.102126401448349,0.0789632553448233,0.120525435500257,0.0925110134952963,0.0898359397969933,0.0355538091352777,"morph","WFDP","D11"
0.0817839739060751,0.113030763765383,0.118863412956089,0.0910008890612573,0.107712596804118,0.106268480625042,0.106733175364706,0.130858594473963,0.0885322167123121,"morph","WFDP","D12"
0.125703188426483,0.112415291234697,0.125598026783351,0.112780460186257,0.0996237879094427,0.139225460549524,0.0959503752417538,0.145042756259821,0.133864901617146,"morph","WFDP","D13"
0.0771604490370206,0.0691262543487749,0.0759835803238205,0.0609383897665145,0.0622233686313875,0.0690108238573112,0.13026351536737,0.0601876005250359,0.0924277147575279,"morph","WFDP","D14"
0.0770799707854632,0.0921875916987612,0.102561503750187,0.153996898968551,0.102564075367277,0.0831866058377445,0.0979568047563749,0.128196749061952,0.0858691722324685,"morph","WFDP","D15"
0.101084276392583,0.10442630862946,0.103412232677056,0.100925513538452,0.0921655109270571,0.0918151617925608,0.0886954840550468,0.101117630521907,0.124343804987869,"morph","WFDP","D16"
0.0876544490760655,0.104667872161951,0.0652116859697053,0.0936410271493346,0.0910642344905021,0.119464488803879,0.0778914150810391,0.106497069696487,0.0541752263149453,"morph","WFDP","D17"
0.0836161202337975,0.129358970181755,0.0630107258665204,0.100772475244437,0.0832097894244828,0.0737184271630665,0.0949497308947187,0.105018156193809,0.125051277080202,"morph","WFDP","D18"
0.101306688030722,0.142204868523082,0.0878796472811197,0.0953951706262738,0.0735979157963109,0.0911886364391086,0.0627100951620842,0.0951803477919713,0.110369199589907,"morph","WFDP","D19"
0.104981140921457,0.123569969257723,0.0943977152850426,0.105015729039127,0.113671264624058,0.0848213771247213,0.134615722615976,0.121709787527238,0.0974684303923188,"morph","WFDP","D20"
0.105541782314033,0.0862548260364032,0.100048263307653,0.068484496108122,0.10897093490634,0.0740212995720251,0.0812436844894388,0.187810220879091,0.0860182860551782,"morph","WFDP","D21"
0.0965717567383339,0.102975399059967,0.0653763230234406,0.103737961517651,0.13001215451114,0.0783683603668834,0.0776075051582826,0.106632934888347,0.099098223909852,"morph","WFDP","D22"
0.0814129393921973,0.0578777685164001,0.107733505780073,0.0944492261353904,0.0833324217816171,0.0833944869895861,0.0834901519476371,0.115914347837513,0.106173976769876,"morph","WFDP","D23"
0.115254794244782,0.106609360860572,0.117866218674277,0.0977957271679791,0.0936560529191143,0.116775890269232,0.103709079044342,0.127786292642245,0.0904595378955777,"morph","WFDP","D24"
0.0901304993238492,0.122502883681649,0.117191180270451,0.203028126806922,0.0749640118232642,0.100438573824242,0.119751393558497,0.0992040648536723,0.104446790513571,"morph","WFDP","D25"
0.0874562445775518,0.108193549232541,0.100661923645278,0.0724841620278823,0.149587836337588,0.0758363111790379,0.109206285280402,0.0739955007673228,0.0949601765609648,"morph","WFDP","D26"
0.100290802040055,0.100928208136972,0.156206807377934,0.110272637390848,0.0837011212617755,0.12797947812179,0.135447483459579,0.104127088040486,0.0710609917279217,"morph","WFDP","D27"
0.1049321452006,0.114467873192189,0.0798509215206388,0.0955014100635194,0.0874245047301471,0.0975547153474212,0.0953718612330216,0.0861746063753181,0.0904065743458078,"morph","WFDP","D28"
0.0966297781851314,0.0558174642862066,0.0617748963218353,0.0603284127994814,0.0331311940968954,0.0712709882215687,0.0683570432870282,0.0584443230655889,0.0536890232975611,"morph","WFDP","D29"
0.0990714445206704,0.0698896191084246,0.140178737804152,0.0881351277435717,0.121966080819741,0.198545453507066,0.124960535722369,0.0734952371700981,0.0833201771155091,"morph","WFDP","D30"
0.0841773579601172,0.0976466527070723,0.113656791221929,0.0713041229569822,0.0895208752037108,0.0736258627724928,0.0486700845532607,0.0884700314514786,0.0839588767266644,"morph","WFDP","D31"
0.0624638596835694,0.0438058717124157,0.062054289846022,0.111434647150603,0.0838374969804136,0.057198590313264,0.064709146806073,0.080181936845748,0.049299356579288,"morph","WFDP","D32"
0.0747805073679774,0.0908776036964929,0.083835727663456,0.0711077115260537,0.149135103296896,0.0865960924543082,0.144683666117203,0.122929758020124,0.107901320401476,"morph","WFDP","D33"
0.0754264656149039,0.132849216417636,0.099013470493892,0.0852621250496134,0.0765580678127943,0.0532545910527974,0.0264571486118014,0.076314949970458,0.0732335948144883,"morph","WFDP","D34"
0.0804041210286687,0.112588103459559,0.0951703661347377,0.0762933228767288,0.0924462704328222,0.086509313531686,0.123970257900494,0.120877013967665,0.108892368522681,"morph","WFDP","D35"
